Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
123	10.0	7.071068	20.0	0.0	759.75	0.5390745	5.9604645e-08	0.5390744	0.5390744	496000	0.08685157	7.880257	0.0	-0.66754735	2.8823795	0.9908537	0.7045	0.0	1347.1023619174957
124	17.5	14.790199	40.0	0.0	658.0	1.3663908	1.1920929e-07	1.366391	1.366391	500000	0.06617287	17.62937	0.0	-0.36174187	2.8822742	0.8196005	0.58274996	0.0	1357.5028460025787
125	18.0	14.6969385	40.0	0.0	605.0	1.9770503	2.3841858e-07	1.9770501	1.9770501	504000	0.049945682	17.381544	0.0	-0.9360584	2.8822758	0.77465284	0.54575	0.0	1368.3372690677643
126	15.0	15.0	40.0	0.0	630.5	2.9588242	0.0	2.9588242	2.9588242	508000	0.060540635	10.730923	0.0	-1.494571	2.882208	0.82505393	0.588	0.0	1378.9918978214264
127	12.0	4.0	20.0	10.0	620.2	1.7184049	2.3841858e-07	1.7184051	1.7184051	512000	0.14042638	5.9457054	0.0	-0.15138733	2.882243	0.6988127	0.4935	0.0	1389.702181816101
128	17.5	10.897247	30.0	0.0	873.75	1.3240083	0.0	1.3240083	1.3240083	516000	0.056162305	9.513488	0.0	-0.31957394	2.8822522	0.9731726	0.68775	0.0	1400.212788105011
129	18.0	7.483315	30.0	10.0	638.2	1.8956355	1.1920929e-07	1.8956354	1.8956354	520000	0.11039953	10.525394	0.0	-0.23418295	2.8821144	0.5624388	0.39949998	0.0	1410.7339959144592
130	17.5	8.291562	30.0	10.0	631.25	2.383921	2.3841858e-07	2.3839211	2.3839211	524000	0.114013225	9.849893	0.0	-0.13749683	2.8820965	0.474316	0.337	0.0	1421.4260261058807
131	10.0	12.247449	30.0	0.0	888.0	2.0111623	2.3841858e-07	2.0111625	2.0111625	528000	0.055908896	9.695074	0.0	-0.36341476	2.882422	1.099977	0.78400004	0.0	1431.9146881103516
132	15.0	8.6602545	20.0	0.0	960.5	1.4064852	0.0	1.4064852	1.4064852	532000	0.057439808	6.2816925	0.0	-0.03605497	2.8823113	0.97608364	0.69425	0.0	1443.134558916092
133	22.5	14.790199	40.0	0.0	753.25	1.5960389	2.3841858e-07	1.5960392	1.5960392	536000	0.041115355	13.224287	0.0	-0.9862318	2.8823185	0.85237056	0.60749996	0.0	1453.690955877304
134	20.0	14.142136	40.0	0.0	820.0	2.5877957	4.7683716e-07	2.5877962	2.5877962	540000	0.06285281	10.228068	0.0	-0.17863405	2.8822312	0.8253612	0.5885	0.0	1464.3358879089355
135	27.5	8.291562	40.0	20.0	879.75	2.167252	2.3841858e-07	2.1672518	2.1672518	544000	0.05439129	16.112455	0.0	-0.83472645	2.8822486	0.81291497	0.57875	0.0	1475.4904599189758
136	8.0	7.483315	20.0	0.0	743.0	3.076059	2.3841858e-07	3.0760593	3.0760593	548000	0.086904556	9.680626	0.0	-4.49875	2.8822908	0.9691169	0.6815	0.0	1486.4458289146423
137	15.0	15.0	30.0	0.0	763.75	0.9405377	1.7881393e-07	0.94053787	0.94053787	552000	0.040527795	16.858894	0.0	-2.0962207	2.882388	1.0198247	0.72225	0.0	1497.2375938892365
138	17.5	4.3301272	20.0	10.0	649.75	2.4000087	4.7683716e-07	2.4000082	2.4000082	556000	0.10792218	8.11581	0.0	-0.0055446625	2.8822224	0.66136026	0.46499997	0.0	1508.1734087467194
139	24.0	10.198039	40.0	10.0	624.4	2.3253455	2.3841858e-07	2.3253458	2.3253458	560000	0.059169386	20.575836	0.0	-0.39639735	2.882122	0.63080156	0.44625	0.0	1519.0097570419312
140	12.0	9.797959	20.0	0.0	676.6	2.9575233	4.7683716e-07	2.9575238	2.9575238	564000	0.071827106	9.180927	0.0	-1.4893334	2.8822503	0.8565983	0.607	0.0	1529.6746339797974
141	10.0	7.071068	20.0	0.0	645.25	1.7309936	3.5762787e-07	1.730994	1.730994	568000	0.105136745	4.7867794	0.0	-0.42332888	2.8822992	0.875143	0.62325	0.0	1540.310292005539
142	20.0	6.3245554	30.0	10.0	703.8	1.0781032	1.1920929e-07	1.0781033	1.0781033	572000	0.092026584	18.37464	0.0	-2.7994616	2.8822472	0.7328987	0.51975	0.0	1551.237370967865
143	15.0	11.18034	30.0	0.0	667.5	2.7644641	4.7683716e-07	2.7644637	2.7644637	576000	0.057456948	15.806671	0.0	-0.06168163	2.882167	0.7979107	0.56125	0.0	1561.9093577861786
144	30.0	10.954452	50.0	20.0	612.2	2.5152438	2.3841858e-07	2.515244	2.515244	580000	0.06101123	19.162819	0.0	-1.2469102	2.8821764	0.6481391	0.45925	0.0	1572.937994003296
145	15.0	8.6602545	20.0	0.0	786.25	3.6376421	2.3841858e-07	3.637642	3.637642	584000	0.050175533	10.492045	0.0	-4.0198054	2.8824115	1.0698245	0.75874996	0.0	1583.8176639080048
146	15.0	15.0	30.0	0.0	904.0	1.608614	0.0	1.608614	1.608614	588000	0.041992273	13.537893	0.0	-0.028764963	2.8824353	1.1312691	0.79999995	0.0	1594.8228759765625
147	22.5	8.291562	30.0	10.0	752.0	1.7795405	4.7683716e-07	1.7795401	1.7795401	592000	0.060092553	16.57765	0.0	-1.0389829	2.8823416	0.95211625	0.677	0.0	1605.6077609062195
148	17.5	4.3301272	20.0	10.0	764.5	2.8084373	4.7683716e-07	2.8084369	2.8084369	596000	0.08930454	8.607883	0.0	-0.5268347	2.8823814	0.9821228	0.69850004	0.0	1616.4151239395142
149	17.5	10.897247	30.0	0.0	735.5	2.0773616	2.3841858e-07	2.0773613	2.0773613	600000	0.04372126	8.9298315	0.0	-0.18788618	2.8823628	1.0110554	0.72025	0.0	1627.3946628570557
150	22.5	4.3301272	30.0	20.0	663.0	1.6417922	0.0	1.6417922	1.6417922	604000	0.064187884	11.824105	0.0	-0.5167291	2.8822715	0.805588	0.57375	0.0	1638.3879539966583
151	7.5	12.990381	30.0	0.0	1000.0	2.3621442	2.3841858e-07	2.362144	2.362144	608000	0.015462764	8.254924	0.0	-1.9006052	2.882505	1.3071291	0.92775	0.0	1649.5821778774261
152	10.0	10.0	20.0	0.0	877.0	0.97698116	0.0	0.97698116	0.97698116	612000	0.06666086	5.460353	0.0	-0.06952283	2.88246	1.0577137	0.75425	0.0	1660.8585608005524
153	20.0	15.811388	40.0	0.0	757.25	1.2407234	1.1920929e-07	1.2407235	1.2407235	616000	0.04698824	13.6303005	0.0	-1.2624304	2.8823633	0.964504	0.685	0.0	1672.1086719036102
154	25.0	11.18034	40.0	10.0	682.25	2.3665698	2.3841858e-07	2.36657	2.36657	620000	0.04852336	15.244191	0.0	-0.028313637	2.8823123	0.91485023	0.652	0.0	1683.0941247940063
155	22.0	9.797959	40.0	10.0	733.4	2.53479	0.0	2.53479	2.53479	624000	0.049840387	12.660324	0.0	-0.037454724	2.8822396	0.8062682	0.57324994	0.0	1693.8220670223236
156	22.0	7.483315	30.0	10.0	709.4	2.3423882	0.0	2.3423882	2.3423882	628000	0.07148418	13.205009	0.0	-0.2827661	2.88204	0.5995755	0.42400002	0.0	1704.5561029911041
157	26.0	12.0	40.0	10.0	515.4	2.8697102	0.0	2.8697102	2.8697102	632000	0.09699609	16.437384	0.0	-0.05688739	2.882045	0.38686365	0.27475	0.0	1715.2555379867554
158	12.5	12.990381	30.0	0.0	956.25	3.1055715	0.0	3.1055715	3.1055715	636000	0.054209437	9.306073	0.0	-2.019758	2.8824072	1.0906475	0.7695	0.0	1725.8632028102875
159	12.5	16.393597	40.0	0.0	911.75	1.6948396	1.1920929e-07	1.6948397	1.6948397	640000	0.03688777	7.989821	0.0	-0.10106683	2.882438	1.1056901	0.7865	0.0	1736.623314857483
160	22.5	14.790199	40.0	0.0	885.75	1.3799833	1.1920929e-07	1.3799832	1.3799832	644000	0.04038836	14.839064	0.0	-1.0597126	2.8823137	0.9141189	0.64549994	0.0	1747.4134237766266
161	24.0	13.56466	40.0	0.0	659.0	2.399607	0.0	2.399607	2.399607	648000	0.06693227	18.372326	0.0	-0.4104129	2.882164	0.7026999	0.4985	0.0	1759.023405790329
162	25.0	5.0	30.0	20.0	613.5	3.0332603	4.7683716e-07	3.0332599	3.0332599	652000	0.0709423	13.187166	0.0	-0.10123706	2.8822594	0.7258531	0.51425	0.0	1770.2507150173187
163	12.5	8.291562	20.0	0.0	643.25	3.3472567	2.3841858e-07	3.347257	3.347257	656000	0.07812657	11.019542	0.0	-2.8801453	2.8822136	0.87222457	0.62025	0.0	1780.9657068252563
164	20.0	12.909945	40.0	0.0	513.1667	1.6613108	2.3841858e-07	1.661311	1.661311	660000	0.060553852	15.944588	0.0	-0.23947352	2.8822627	0.71614796	0.50750005	0.0	1791.6126527786255
165	16.0	10.198039	30.0	0.0	692.4	2.1462035	2.3841858e-07	2.1462033	2.1462033	664000	0.0834447	7.5001197	0.0	-0.020237923	2.8823352	0.8115051	0.576	0.0	1802.2019369602203
166	20.0	6.3245554	30.0	10.0	563.8	2.005644	0.0	2.005644	2.005644	668000	0.07586351	8.553331	0.0	-0.0022753477	2.8821497	0.6904112	0.49175	0.0	1812.9442629814148
167	12.5	8.291562	20.0	0.0	663.25	2.0526817	0.0	2.0526817	2.0526817	672000	0.091364205	6.191348	0.0	-0.4422031	2.8823233	0.9239124	0.6585	0.0	1823.7617859840393
168	16.0	4.8989797	20.0	10.0	557.6	1.3974112	2.3841858e-07	1.397411	1.397411	676000	0.07225253	9.571717	0.0	-0.50076437	2.8820672	0.5932263	0.421	0.0	1834.5553498268127
169	20.0	12.247449	30.0	0.0	867.5	2.0944922	0.0	2.0944922	2.0944922	680000	0.04427233	12.799463	0.0	-0.17602956	2.8823462	0.8803024	0.625	0.0	1845.3621010780334
170	24.0	4.8989797	30.0	20.0	572.4	2.5076747	0.0	2.5076747	2.5076747	684000	0.060643062	12.252097	0.0	-1.4305115e-06	2.8822656	0.76264715	0.53975	0.0	1856.0255110263824
171	17.5	17.85357	40.0	0.0	911.5	2.508869	0.0	2.508869	2.508869	688000	0.030074313	16.876348	0.0	-0.041224718	2.8824134	1.0292093	0.73225	0.0	1866.5745129585266
172	17.5	8.291562	30.0	10.0	547.5	2.3083782	0.0	2.3083782	2.3083782	692000	0.07779275	7.712652	0.0	-0.94733554	2.8822422	0.81230235	0.579	0.0	1877.314929008484
173	22.5	4.3301272	30.0	20.0	667.75	1.3481157	0.0	1.3481157	1.3481157	696000	0.075799406	17.360825	0.0	-1.3291273	2.882222	0.77741873	0.55200005	0.0	1887.9702417850494
174	30.0	21.213203	60.0	0.0	598.0	2.4838595	2.3841858e-07	2.4838593	2.4838593	700000	0.033123724	40.673813	0.0	-0.8716438	2.8823166	0.9074027	0.64250004	0.0	1898.621988773346
175	25.0	16.583124	40.0	0.0	930.25	3.4034433	4.7683716e-07	3.4034438	3.4034438	704000	0.048698876	21.498955	0.0	-0.055621386	2.8823457	0.92452884	0.65174997	0.0	1909.490796804428
176	16.0	10.198039	30.0	0.0	554.2	3.1710312	2.3841858e-07	3.171031	3.171031	708000	0.079321355	12.677541	0.0	-1.5389361	2.8821948	0.74692994	0.52775	0.0	1920.3960518836975
177	10.0	10.0	20.0	0.0	843.75	1.9491405	1.1920929e-07	1.9491404	1.9491404	712000	0.05253897	6.831829	0.0	-0.23735851	2.8823857	1.01427	0.717	0.0	1931.1625018119812
178	17.5	12.990381	40.0	10.0	888.0	1.4692274	1.1920929e-07	1.4692276	1.4692276	716000	0.08905606	10.023636	0.0	-0.19654012	2.8823512	0.9302099	0.65725005	0.0	1941.9272038936615
179	18.0	7.483315	30.0	10.0	557.2	1.9062483	1.1920929e-07	1.9062485	1.9062485	720000	0.10222857	10.74386	0.0	-0.42334688	2.8821328	0.53545517	0.38025	0.0	1952.649924993515
180	20.0	0.0	20.0	20.0	481.75	2.5481756	0.0	2.5481756	2.5481756	724000	0.073991776	9.938147	0.0	-0.42891264	2.882175	0.702703	0.4975	0.0	1963.3995368480682
181	22.5	4.3301272	30.0	20.0	766.5	1.9016837	1.1920929e-07	1.9016836	1.9016836	728000	0.07898214	10.639036	0.0	-0.16677272	2.882213	0.70835555	0.50025	0.0	1974.2096138000488
182	25.0	11.18034	40.0	10.0	785.25	2.305561	0.0	2.305561	2.305561	732000	0.07796195	16.146225	0.0	-0.4394747	2.8821125	0.6107188	0.43475002	0.0	1984.9956359863281
183	12.5	12.990381	30.0	0.0	929.5	2.9620488	2.3841858e-07	2.962049	2.962049	736000	0.045248225	11.6521635	0.0	-1.4296725	2.8823848	1.0575957	0.75025	0.0	1995.8109788894653
184	18.0	9.797959	30.0	0.0	645.8	1.7823392	0.0	1.7823392	1.7823392	740000	0.06837517	19.12739	0.0	-1.5577741	2.8821497	0.62001824	0.43850002	0.0	2006.6090939044952
185	27.5	12.990381	40.0	10.0	774.25	3.0117042	2.3841858e-07	3.0117044	3.0117044	744000	0.07090363	16.25027	0.0	-0.082547665	2.8821425	0.682824	0.48475003	0.0	2017.312003850937
186	12.5	10.897247	30.0	0.0	735.25	3.2948797	0.0	3.2948797	3.2948797	748000	0.08433885	12.901985	0.0	-1.3641238	2.8822927	0.8970032	0.638	0.0	2028.1127009391785
187	20.0	15.811388	40.0	0.0	774.0	2.1445026	2.3841858e-07	2.1445029	2.1445029	752000	0.055654503	14.664967	0.0	-0.10057324	2.882258	0.8667679	0.61225	0.0	2038.8620629310608
188	15.0	11.18034	30.0	0.0	758.25	2.4569364	2.3841858e-07	2.4569366	2.4569366	756000	0.06916607	10.28057	0.0	-0.010012269	2.8821473	0.7152499	0.50299996	0.0	2049.552921772003
189	27.5	21.650635	60.0	0.0	763.0	2.3582003	2.3841858e-07	2.3582	2.3582	760000	0.024947986	34.77515	0.0	-0.22555125	2.8823283	0.9078755	0.64524996	0.0	2060.2947800159454
190	12.5	10.897247	30.0	0.0	625.5	2.827794	7.1525574e-07	2.8277948	2.8277948	764000	0.074317455	8.869072	0.0	-2.4177194	2.8822632	0.83040357	0.58949995	0.0	2071.3835549354553
191	18.0	7.483315	30.0	10.0	544.0	1.2961123	2.3841858e-07	1.2961125	1.2961125	768000	0.08461989	21.417805	0.0	-3.7457917	2.8819938	0.36888143	0.26075	0.0	2082.335066795349
192	20.0	7.071068	30.0	10.0	608.5	3.2162244	4.7683716e-07	3.216224	3.216224	772000	0.064053684	11.974248	0.0	-0.17910302	2.882209	0.60778725	0.431	0.0	2093.1855928897858
193	15.0	8.6602545	30.0	10.0	799.25	2.797429	2.3841858e-07	2.7974293	2.7974293	776000	0.1016348	7.7359767	0.0	-1.1589923	2.8823342	0.89666677	0.637	0.0	2104.096338033676
194	10.0	6.3245554	20.0	0.0	719.6	1.7306333	1.1920929e-07	1.7306334	1.7306334	780000	0.112635985	6.9912457	0.0	-0.0670847	2.8822074	0.69546044	0.49449998	0.0	2114.890465736389
195	22.0	4.0	30.0	20.0	698.8	1.4746042	0.0	1.4746042	1.4746042	784000	0.075415604	11.65682	0.0	-1.129175	2.8822374	0.7169808	0.51	0.0	2125.675053834915
196	18.0	9.797959	30.0	0.0	584.6	2.525601	4.7683716e-07	2.5256014	2.5256014	788000	0.07573905	11.195401	0.0	-0.08864319	2.882329	0.8745015	0.61525	0.0	2136.4128708839417
197	17.5	4.3301272	20.0	10.0	610.25	2.2318118	2.3841858e-07	2.231812	2.231812	792000	0.09767104	6.704274	0.0	-0.3331219	2.8821073	0.64398044	0.4545	0.0	2147.186394929886
198	25.0	15.0	50.0	10.0	616.6667	1.6628437	1.1920929e-07	1.6628438	1.6628438	796000	0.07251547	20.649933	0.0	-2.5876656	2.8822155	0.6505935	0.46275002	0.0	2157.9308717250824
199	20.0	15.811388	40.0	0.0	611.75	3.2567608	4.7683716e-07	3.2567613	3.2567613	800000	0.053184465	12.680498	0.0	-1.6305473	2.8823485	0.8843814	0.625	0.0	2168.6775999069214
200	17.5	12.990381	30.0	0.0	979.75	1.9878764	2.3841858e-07	1.9878762	1.9878762	804000	0.033906944	15.089137	0.0	-0.004180014	2.8824697	1.0964451	0.78150004	0.0	2179.5491757392883
201	22.0	11.661903	30.0	0.0	718.2	1.9236871	2.3841858e-07	1.9236873	1.9236873	808000	0.063108966	14.635356	0.0	-0.6474372	2.8822484	0.74595857	0.52674997	0.0	2190.3808777332306
202	20.0	10.0	40.0	10.0	539.6667	2.7199857	4.7683716e-07	2.7199852	2.7199852	812000	0.0909679	11.9912615	0.0	-0.06826317	2.8821826	0.5571383	0.39575	0.0	2201.2119030952454
203	12.5	8.291562	20.0	0.0	796.25	2.4620888	0.0	2.4620888	2.4620888	816000	0.05647452	7.176769	0.0	-1.5815787	2.8823836	1.0601358	0.75299996	0.0	2212.0299088954926
204	27.5	21.650635	60.0	0.0	689.25	1.2177588	0.0	1.2177588	1.2177588	820000	0.049664907	26.096521	0.0	-2.6581774	2.8822145	0.72061527	0.5135	0.0	2222.8036608695984
205	25.0	5.0	30.0	20.0	781.5	2.841512	2.3841858e-07	2.8415122	2.8415122	824000	0.06429897	12.926574	0.0	-0.0045740604	2.88235	0.9143293	0.64699996	0.0	2233.4718899726868
206	20.0	15.811388	40.0	0.0	742.5	2.9088912	0.0	2.9088912	2.9088912	828000	0.038534403	15.307437	0.0	-0.020251513	2.8822541	0.8826432	0.6275	0.0	2244.3912909030914
207	7.5	4.3301272	10.0	0.0	1000.0	2.7680957	4.7683716e-07	2.7680953	2.7680953	832000	0.10138093	6.815414	0.0	-3.0422065	2.882533	1.2814054	0.90625	0.0	2255.2324278354645
208	18.0	13.2664995	40.0	0.0	709.8	1.0287963	0.0	1.0287963	1.0287963	836000	0.06420879	16.55603	0.0	-1.424608	2.8822384	0.81251675	0.57449996	0.0	2266.0800137519836
209	12.5	12.990381	30.0	0.0	848.5	2.2210479	2.3841858e-07	2.2210476	2.2210476	840000	0.031016678	6.9676504	0.0	-0.86501	2.882372	1.0778688	0.7685	0.0	2276.6268780231476
210	12.5	12.990381	30.0	0.0	963.75	1.292488	1.1920929e-07	1.2924879	1.2924879	844000	0.024258941	8.891275	0.0	-0.0038517714	2.8824782	1.1469903	0.81299996	0.0	2287.3514988422394
211	22.0	11.661903	30.0	0.0	574.8	1.3540673	3.5762787e-07	1.3540677	1.3540677	848000	0.06416528	18.853321	0.0	-2.4681225	2.882225	0.68293464	0.4865	0.0	2298.1026587486267
212	15.0	8.6602545	20.0	0.0	777.0	2.9255068	2.3841858e-07	2.925507	2.925507	852000	0.06146379	9.684896	0.0	-0.81067395	2.882257	0.9720092	0.68475	0.0	2308.864974975586
213	12.0	7.483315	20.0	0.0	781.8	2.0257468	2.3841858e-07	2.0257466	2.0257466	856000	0.08450809	6.4350643	0.0	-0.3887534	2.882391	0.99926245	0.709	0.0	2319.604876756668
214	5.0	8.6602545	20.0	0.0	902.25	1.4037573	2.3841858e-07	1.4037576	1.4037576	860000	0.05173789	5.0236444	0.0	-0.756012	2.8824904	1.2479262	0.885	0.0	2330.362864971161
215	17.5	20.463383	50.0	0.0	882.0	0.5373696	1.1920929e-07	0.5373695	0.5373695	864000	0.015717115	18.001064	0.0	-1.3386798	2.8824296	1.1156976	0.791	0.0	2341.137669801712
216	17.5	10.897247	30.0	0.0	824.0	1.6914328	1.1920929e-07	1.6914327	1.6914327	868000	0.06644338	9.853933	0.0	-0.13446343	2.8823216	0.9778247	0.69675004	0.0	2351.9010989665985
217	20.0	0.0	20.0	20.0	813.0	2.0562778	2.3841858e-07	2.0562775	2.0562775	872000	0.08050856	9.228277	0.0	-0.07679117	2.8823018	0.91018885	0.6455	0.0	2362.4724690914154
218	22.5	22.776085	60.0	0.0	908.0	2.3309584	2.3841858e-07	2.3309581	2.3309581	876000	0.045811564	19.886051	0.0	-0.09679091	2.882351	0.9166446	0.65049994	0.0	2373.1943459510803
219	20.0	8.164966	30.0	10.0	489.83334	2.6384518	0.0	2.6384518	2.6384518	880000	0.09182683	14.011757	0.0	-0.01296854	2.882063	0.5347842	0.37825	0.0	2384.005675792694
220	14.0	10.198039	30.0	0.0	543.2	2.5261624	0.0	2.5261624	2.5261624	884000	0.065849006	10.422565	0.0	-1.3441074	2.8822854	0.9076305	0.64075	0.0	2394.8071818351746
221	5.0	5.0	10.0	0.0	911.5	1.3814145	0.0	1.3814145	1.3814145	888000	0.08346778	4.8893127	0.0	-0.12792236	2.8824337	1.0964283	0.776	0.0	2405.5644738674164
222	17.5	19.202864	50.0	0.0	819.25	1.0288132	2.3841858e-07	1.028813	1.028813	892000	0.061415166	19.786297	0.0	-1.0539744	2.8823583	0.7995726	0.564	0.0	2416.3058388233185
223	28.0	13.2664995	50.0	10.0	573.8	2.0414717	0.0	2.0414717	2.0414717	896000	0.05484406	28.785856	0.0	-4.7551775	2.8821144	0.5171293	0.368	0.0	2427.100303888321
224	20.0	14.142136	40.0	0.0	798.75	4.216194	0.0	4.216194	4.216194	900000	0.061447598	13.832171	0.0	-3.5814705	2.882267	0.87089014	0.6185	0.0	2437.8972058296204
225	22.5	14.790199	40.0	0.0	791.5	2.308249	2.3841858e-07	2.3082488	2.3082488	904000	0.03192371	12.897533	0.0	-0.023317933	2.8822372	0.81664836	0.5805	0.0	2448.6336619853973
226	15.0	16.583124	40.0	0.0	934.25	2.1542494	4.7683716e-07	2.15425	2.15425	908000	0.029656	13.174874	0.0	-0.0053452253	2.882425	1.1479664	0.80425	0.0	2459.430816888809
227	16.0	13.56466	40.0	0.0	590.4	2.080976	2.3841858e-07	2.0809758	2.0809758	912000	0.07392343	13.082504	0.0	-0.101937175	2.8821926	0.7416025	0.52575004	0.0	2470.0881979465485
228	22.5	14.790199	40.0	0.0	775.5	2.3995469	0.0	2.3995469	2.3995469	916000	0.03539178	13.790323	0.0	-0.47423708	2.882316	0.83675784	0.59425	0.0	2480.815179824829
229	12.0	7.483315	20.0	0.0	678.6	3.085273	4.7683716e-07	3.0852726	3.0852726	920000	0.099501565	9.197552	0.0	-2.8955576	2.8822446	0.81296396	0.57375	0.0	2491.5942409038544
230	13.333333	9.428091	30.0	0.0	541.8333	1.3794572	2.3841858e-07	1.379457	1.379457	924000	0.08345801	7.2918296	0.0	-0.026024044	2.8823814	0.6887528	0.49025	0.0	2502.495714902878
231	20.0	14.142136	40.0	0.0	776.5	1.2178842	0.0	1.2178842	1.2178842	928000	0.043417856	12.601105	0.0	-0.45153463	2.8822994	0.9241847	0.6575	0.0	2513.6314499378204
232	7.5	12.990381	30.0	0.0	969.75	1.887697	2.3841858e-07	1.8876967	1.8876967	932000	0.03748455	7.379106	0.0	-0.6266343	2.8825512	1.2684484	0.90375	0.0	2524.666228055954
233	10.0	10.0	20.0	0.0	741.0	1.0998794	2.3841858e-07	1.0998796	1.0998796	936000	0.040255524	4.2117243	0.0	-0.10650095	2.882384	1.1097159	0.7865	0.0	2535.4688379764557
234	15.0	11.18034	30.0	0.0	970.0	0.77600294	5.9604645e-08	0.776003	0.776003	940000	0.05018651	7.4380245	0.0	-0.6280401	2.8824677	1.1204584	0.793	0.0	2546.3036890029907
235	10.0	8.944272	20.0	0.0	767.2	1.5612907	0.0	1.5612907	1.5612907	944000	0.06592399	6.3634596	0.0	-0.20709169	2.8824205	1.021471	0.7285	0.0	2557.1951797008514
236	17.5	4.3301272	20.0	10.0	723.5	1.1114409	1.1920929e-07	1.111441	1.111441	948000	0.12861165	10.241901	0.0	-1.2815459	2.8821597	0.63910604	0.4545	0.0	2568.0110647678375
237	15.0	5.0	20.0	10.0	657.75	2.23212	4.7683716e-07	2.2321196	2.2321196	952000	0.109955765	11.107809	0.0	-0.12542939	2.8821087	0.57309675	0.407	0.0	2578.8191487789154
238	32.5	27.726341	80.0	10.0	912.0	2.5819786	2.3841858e-07	2.5819788	2.5819788	956000	0.031694323	29.344378	0.0	-1.2805969	2.8822727	0.9197588	0.64875	0.0	2589.580762863159
239	20.0	12.247449	30.0	0.0	734.75	3.701214	2.3841858e-07	3.7012143	3.7012143	960000	0.066694535	13.350725	0.0	-1.9831737	2.882179	0.7573683	0.53975	0.0	2600.4075469970703
240	27.5	8.291562	40.0	20.0	758.25	2.3028965	0.0	2.3028965	2.3028965	964000	0.068721496	14.905117	0.0	-0.46172786	2.8822474	0.7335396	0.52024996	0.0	2611.2393078804016
241	17.5	4.3301272	20.0	10.0	654.0	2.9764748	2.3841858e-07	2.976475	2.976475	968000	0.09839911	11.560591	0.0	-0.987247	2.882143	0.7172625	0.50575	0.0	2622.0502920150757
242	26.0	10.198039	40.0	10.0	604.0	1.9911405	3.5762787e-07	1.9911408	1.9911408	972000	0.04681476	16.915203	0.0	-0.6957536	2.8823094	0.8289989	0.58799994	0.0	2632.845878839493
243	10.0	0.0	10.0	10.0	664.5	2.8176723	2.3841858e-07	2.817672	2.817672	976000	0.14771006	9.920066	0.0	-0.80222905	2.8821607	0.45269004	0.31825	0.0	2643.631703853607
244	10.0	12.247449	30.0	0.0	785.75	1.9304255	2.3841858e-07	1.9304253	1.9304253	980000	0.058685537	5.4973974	0.0	-0.65955704	2.8823433	0.992548	0.70725	0.0	2654.397787809372
245	17.5	17.85357	40.0	0.0	926.75	1.126406	2.3841858e-07	1.1264062	1.1264062	984000	0.012501888	9.905827	0.0	-0.4684326	2.8824177	1.0681152	0.76075	0.0	2665.2178897857666
246	15.0	5.0	20.0	10.0	493.25	1.8029715	1.1920929e-07	1.8029716	1.8029716	988000	0.0879637	11.770887	0.0	-0.073189914	2.882156	0.57168436	0.40399998	0.0	2675.9596388339996
247	12.0	11.661903	30.0	0.0	759.8	2.0698566	2.3841858e-07	2.069857	2.069857	992000	0.049278848	7.9721775	0.0	-0.4972731	2.8823528	0.972686	0.6935	0.0	2686.738716840744
248	20.0	12.247449	40.0	10.0	595.25	1.3747038	2.3841858e-07	1.3747035	1.3747035	996000	0.092565894	11.362487	0.0	-1.0882387	2.8823237	0.74459136	0.52750003	0.0	2697.443696975708
249	20.0	6.3245554	30.0	10.0	572.8	2.4037473	0.0	2.4037473	2.4037473	1000000	0.07579734	8.967251	0.0	-0.09975493	2.8822455	0.75710154	0.53249997	0.0	2708.221275806427
250	15.0	8.6602545	20.0	0.0	700.5	2.092586	2.3841858e-07	2.0925858	2.0925858	1004000	0.049781572	12.338524	0.0	-0.015959203	2.882393	0.97557265	0.68974996	0.0	2718.94060587883
251	18.0	9.797959	30.0	10.0	602.0	2.2169936	2.3841858e-07	2.2169938	2.2169938	1008000	0.10168566	16.149597	0.0	-0.071677566	2.882236	0.6955206	0.495	0.0	2729.6625349521637
252	17.5	10.897247	30.0	0.0	681.75	2.4808466	0.0	2.4808466	2.4808466	1012000	0.07678341	9.82753	0.0	-0.0003439188	2.8823485	0.8617606	0.606	0.0	2740.6026079654694
253	17.5	8.291562	30.0	10.0	700.0	2.4991915	0.0	2.4991915	2.4991915	1016000	0.09166944	11.787046	0.0	-0.0038844347	2.8821733	0.6406609	0.45525	0.0	2751.3637330532074
254	8.0	4.0	10.0	0.0	663.2	2.4374535	2.3841858e-07	2.4374533	2.4374533	1020000	0.12924027	6.4548693	0.0	-2.3367674	2.8823013	0.86344814	0.61425	0.0	2762.160341024399
255	22.5	4.3301272	30.0	20.0	669.5	0.9299582	0.0	0.9299582	0.9299582	1024000	0.077650696	15.450689	0.0	-2.4311502	2.8821704	0.5960126	0.42125	0.0	2772.812905073166
256	42.5	30.310888	80.0	0.0	768.0	2.4686472	2.3841858e-07	2.4686475	2.4686475	1028000	-0.004245363	63.80924	0.0	-4.473989	2.8822184	0.8879887	0.62600005	0.0	2783.5718219280243
257	12.5	8.291562	20.0	0.0	945.5	4.583092	4.7683716e-07	4.5830927	4.5830927	1032000	0.089739144	14.859554	0.0	-7.2461524	2.88235	0.96403885	0.683	0.0	2794.3603987693787
